image_key,exercise_name_ko,english_name,source_zip_path,intended_asset_path,restored_asset_path,bytes,width,height,match_method
dumbbell_wrist_curl,덤벨 리스트 컬,덤벨리스트컬,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/01_dumbbell_wrist_curl.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/01_dumbbell_wrist_curl.png,exercise_images/local_downloads/dumbbell_wrist_curl.png,129999,330,330,exact
leaning_lateral_raise,리닝 래터럴 레이즈,리닝래터럴레이즈,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/02_leaning_lateral_raise.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/02_leaning_lateral_raise.png,exercise_images/local_downloads/leaning_lateral_raise.png,130457,330,330,exact
rear_delt_cable_fly,리어델트 케이블 플라이,리어델트케이블플라이,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/03_rear_delt_cable_fly.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/03_rear_delt_cable_fly.png,exercise_images/local_downloads/rear_delt_cable_fly.png,139265,330,330,exact
one_arm_rear_delt_cable_fly,원암 리어델트 케이블 플라이,원암리어델트케이블플라이,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/04_one_arm_rear_delt_cable_fly.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/04_one_arm_rear_delt_cable_fly.png,exercise_images/local_downloads/one_arm_rear_delt_cable_fly.png,127442,330,330,exact
crossbody_hammer_curl,크로스바디 해머 컬,크로스바디해머컬,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/05_crossbody_hammer_curl.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/05_crossbody_hammer_curl.png,exercise_images/local_downloads/crossbody_hammer_curl.png,132491,330,330,exact
rope_hammer_curl,로프 해머 컬,로프해머컬,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/06_rope_hammer_curl.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/06_rope_hammer_curl.png,exercise_images/local_downloads/rope_hammer_curl.png,140711,330,330,exact
one_arm_cable_triceps_pushdown,원암 케이블 트라이셉스 푸시다운,원암케이블트라이셉스푸시다운,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/07_one_arm_cable_triceps_pushdown.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/07_one_arm_cable_triceps_pushdown.png,exercise_images/local_downloads/one_arm_cable_triceps_pushdown.png,131602,330,330,exact
reverse_wrist_curl,리버스 리스트 컬,리버스리스트컬,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/08_reverse_wrist_curl.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/08_reverse_wrist_curl.png,exercise_images/local_downloads/reverse_wrist_curl.png,136400,330,330,exact
cable_pull_through,케이블 풀스루,케이블풀스루,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/09_cable_pull_through.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/09_cable_pull_through.png,exercise_images/local_downloads/cable_pull_through.png,130144,330,330,exact
cable_kickback,케이블 킥백,케이블킥백,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/10_cable_kickback.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/10_cable_kickback.png,exercise_images/local_downloads/cable_kickback.png,119875,330,330,exact
captains_chair_leg_raise,캡틴체어 레그 레이즈,캡틴체어레그레이즈,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/11_captains_chair_leg_raise.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/11_captains_chair_leg_raise.png,exercise_images/local_downloads/captains_chair_leg_raise.png,130923,330,330,exact
v_up,V업,v,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/12_v_up.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/12_v_up.png,exercise_images/local_downloads/v_up.png,101252,330,330,exact
nordic_hamstring_curl,노르딕 햄스트링 컬,노르딕햄스트링컬,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/13_nordic_hamstring_curl.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/13_nordic_hamstring_curl.png,exercise_images/local_downloads/nordic_hamstring_curl.png,113152,330,330,exact
split_step,스플릿 스텝,스플릿스텝,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/14_split_step.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/14_split_step.png,exercise_images/local_downloads/split_step.png,119410,330,330,exact
ankle_hip_mobility,발목/고관절 가동성,발목고관절가동성,assets/exercise_images/local_downloads/additional_51/exercise_bundle_1_15/15_ankle_hip_mobility.png,exercise_images/local_downloads/additional_51/exercise_bundle_1_15/15_ankle_hip_mobility.png,exercise_images/local_downloads/ankle_hip_mobility.png,121528,330,330,exact
random_direction_change_drill,랜덤 방향전환 드릴,랜덤방향전환드릴,assets/exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/16_random_direction_change_drill.png,exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/16_random_direction_change_drill.png,exercise_images/local_downloads/random_direction_change_drill.png,110378,330,330,exact
repeated_smash_test,30초 반복 스매시 테스트,30,assets/exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/18_repeated_smash_test.png,exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/18_repeated_smash_test.png,exercise_images/local_downloads/repeated_smash_test.png,117970,330,330,exact
six_direction_random_shuttle_pickup,6방향 랜덤 콕줍기,6,assets/exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/19_six_direction_random_shuttle_pickup.png,exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/19_six_direction_random_shuttle_pickup.png,exercise_images/local_downloads/six_direction_random_shuttle_pickup.png,105661,330,330,exact
multishuttle_footwork,멀티셔틀 풋워크,멀티셔틀풋워크,assets/exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/20_multishuttle_footwork.png,exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/20_multishuttle_footwork.png,exercise_images/local_downloads/multishuttle_footwork.png,109801,330,330,exact
light_shuttle_pickup,가벼운 콕줍기,가벼운콕줍기,assets/exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/21_light_shuttle_pickup.png,exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/21_light_shuttle_pickup.png,exercise_images/local_downloads/light_shuttle_pickup.png,110726,330,330,exact
pallof_press,팔로프 프레스,팔로프프레스,assets/exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/22_pallof_press.png,exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/22_pallof_press.png,exercise_images/local_downloads/pallof_press.png,115351,330,330,exact
miniband_sidewalk,미니밴드 사이드워크,미니밴드사이드워크,assets/exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/23_miniband_sidewalk.png,exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/23_miniband_sidewalk.png,exercise_images/local_downloads/miniband_sidewalk.png,123270,330,330,exact
single_leg_box_squat,싱글 레그 박스 스쿼트,싱글레그박스스쿼트,assets/exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/24_single_leg_box_squat.png,exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/24_single_leg_box_squat.png,exercise_images/local_downloads/single_leg_box_squat.png,114315,330,330,exact
skater_squat,스케이터 스쿼트,스케이터스쿼트,assets/exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/25_skater_squat.png,exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/25_skater_squat.png,exercise_images/local_downloads/skater_squat.png,114609,330,330,exact
lateral_stepdown,래터럴 스텝다운,래터럴스텝다운,assets/exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/26_lateral_stepdown.png,exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/26_lateral_stepdown.png,exercise_images/local_downloads/lateral_stepdown.png,136176,330,330,exact
single_leg_hop_and_stick,싱글 레그 홉 앤 스틱,싱글레그홉앤스틱,assets/exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/27_single_leg_hop_and_stick.png,exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/27_single_leg_hop_and_stick.png,exercise_images/local_downloads/single_leg_hop_and_stick.png,114432,330,330,exact
burpee,버피,버피,assets/exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/28_burpee.png,exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/28_burpee.png,exercise_images/local_downloads/burpee.png,102372,330,330,exact
stretching,스트레칭,스트레칭,assets/exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/29_stretching.png,exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/29_stretching.png,exercise_images/local_downloads/stretching.png,119145,330,330,exact
shuttle_run,셔틀런,셔틀런,assets/exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/30_shuttle_run.png,exercise_images/local_downloads/additional_51/exercise_bundle_16_30_all_download/30_shuttle_run.png,exercise_images/local_downloads/shuttle_run.png,120951,330,330,exact
agility_ladder_drill,애질리티 래더,애질리티래더,assets/exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/31_∞òá∞ºêδª¼φï░_δ₧ÿδìö_agility_ladder_drill.png,exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/31_애질리티_래더_agility_ladder_drill.png,exercise_images/local_downloads/agility_ladder_drill.png,132288,330,330,slug
cone_drill,콘 드릴,콘드릴,assets/exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/32_∞╜ÿ_δô£δª┤_cone_drill.png,exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/32_콘_드릴_cone_drill.png,exercise_images/local_downloads/cone_drill.png,120409,330,330,slug
ankling,앙클링,앙클링,assets/exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/33_∞òÖφü┤δºü_ankling.png,exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/33_앙클링_ankling.png,exercise_images/local_downloads/ankling.png,107198,330,330,slug
high_knee_skip,하이니 스킵,하이니스킵,assets/exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/34_φòÿ∞¥┤δïê_∞èñφé╡_high_knee_skip.png,exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/34_하이니_스킵_high_knee_skip.png,exercise_images/local_downloads/high_knee_skip.png,124423,330,330,slug
skip_bound,스킵 바운드,스킵바운드,assets/exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/35_∞èñφé╡_δ░ö∞Ü┤δô£_skip_bound.png,exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/35_스킵_바운드_skip_bound.png,exercise_images/local_downloads/skip_bound.png,101225,330,330,slug
pogo_jump,포고 점프,포고점프,assets/exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/36_φÅ¼Ω│á_∞áÉφöä_pogo_jump.png,exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/36_포고_점프_pogo_jump.png,exercise_images/local_downloads/pogo_jump.png,110314,330,330,slug
line_hop,라인 홉,라인홉,assets/exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/37_δ¥╝∞¥╕_φÖë_line_hop.png,exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/37_라인_홉_line_hop.png,exercise_images/local_downloads/line_hop.png,121838,330,330,slug
wall_drive,월 드라이브,월드라이브,assets/exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/38_∞¢ö_δô£δ¥╝∞¥┤δ╕î_wall_drive.png,exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/38_월_드라이브_wall_drive.png,exercise_images/local_downloads/wall_drive.png,132444,330,330,slug
stride,스트라이드,스트라이드,assets/exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/39_∞èñφè╕δ¥╝∞¥┤δô£_stride.png,exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/39_스트라이드_stride.png,exercise_images/local_downloads/stride.png,126103,330,330,slug
running,러닝,러닝,assets/exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/40_δƒ¼δï¥_running.png,exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/40_러닝_running.png,exercise_images/local_downloads/running.png,124982,330,330,slug
interval_running,인터벌 러닝,인터벌러닝,assets/exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/41_∞¥╕φä░δ▓î_δƒ¼δï¥_interval_running.png,exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/41_인터벌_러닝_interval_running.png,exercise_images/local_downloads/interval_running.png,133203,330,330,slug
indoor_cycling,실내 자전거,실내자전거,assets/exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/42_∞ïñδé┤_∞₧É∞áäΩ▒░_indoor_cycling.png,exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/42_실내_자전거_indoor_cycling.png,exercise_images/local_downloads/indoor_cycling.png,125346,330,330,slug
rowing_machine,로잉머신,로잉머신,assets/exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/43_δí£∞₧ëδ¿╕∞ïá_rowing_machine.png,exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/43_로잉머신_rowing_machine.png,exercise_images/local_downloads/rowing_machine.png,112231,330,330,slug
swimming,수영,수영,assets/exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/44_∞êÿ∞ÿü_swimming.png,exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/44_수영_swimming.png,exercise_images/local_downloads/swimming.png,157347,330,330,slug
jump_rope,줄넘기,줄넘기,assets/exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/45_∞ñäδäÿΩ╕░_jump_rope.png,exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/45_줄넘기_jump_rope.png,exercise_images/local_downloads/jump_rope.png,128682,330,330,slug
stair_climbing,계단 오르기,계단오르기,assets/exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/46_Ω│äδï¿_∞ÿñδÑ┤Ω╕░_stair_climbing.png,exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/46_계단_오르기_stair_climbing.png,exercise_images/local_downloads/stair_climbing.png,143430,330,330,slug
soccer,축구,축구,assets/exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/47_∞╢òΩ╡¼_soccer.png,exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/47_축구_soccer.png,exercise_images/local_downloads/soccer.png,114174,330,330,slug
basketball,농구,농구,assets/exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/48_δåìΩ╡¼_basketball.png,exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/48_농구_basketball.png,exercise_images/local_downloads/basketball.png,112025,330,330,slug
tennis,테니스,테니스,assets/exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/49_φàîδïê∞èñ_tennis.png,exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/49_테니스_tennis.png,exercise_images/local_downloads/tennis.png,128855,330,330,slug
badminton,배드민턴,배드민턴,assets/exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/50_δ░░δô£δ»╝φä┤_badminton.png,exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/50_배드민턴_badminton.png,exercise_images/local_downloads/badminton.png,130050,330,330,slug
running_futsal,러닝 풋살,러닝풋살,assets/exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/51_δƒ¼δï¥_φÆï∞é┤_running_futsal.png,exercise_images/local_downloads/additional_51/exercise_bundle_31_51_download_v2/51_러닝_풋살_running_futsal.png,exercise_images/local_downloads/running_futsal.png,115716,330,330,slug
split_step_lateral_lunge,스플릿 스텝 후 좌우 런지,split step lateral lunge,assets/exercise_images/local_downloads/manual/split_step_lateral_lunge.png,exercise_images/local_downloads/manual/split_step_lateral_lunge.png,exercise_images/local_downloads/split_step_lateral_lunge.png,123505,330,330,exact
back_squat,스쿼트,스쿼트,assets/exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/01_∞èñ∞┐╝φè╕_back_squat.png,exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/01_스쿼트_back_squat.png,exercise_images/local_downloads/back_squat.png,123803,330,330,slug
front_squat,프론트 스쿼트,프론트스쿼트,assets/exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/02_φöäδíáφè╕_∞èñ∞┐╝φè╕_front_squat.png,exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/02_프론트_스쿼트_front_squat.png,exercise_images/local_downloads/front_squat.png,134209,330,330,slug
hack_squat,핵 스쿼트,핵스쿼트,assets/exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/03_φò╡_∞èñ∞┐╝φè╕_hack_squat.png,exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/03_핵_스쿼트_hack_squat.png,exercise_images/local_downloads/hack_squat.png,121149,330,330,slug
pistol_squat,피스톨 스쿼트,피스톨스쿼트,assets/exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/04_φö╝∞èñφå¿_∞èñ∞┐╝φè╕_pistol_squat.png,exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/04_피스톨_스쿼트_pistol_squat.png,exercise_images/local_downloads/pistol_squat.png,117085,330,330,slug
cossack_squat,코사크 스쿼트,코사크스쿼트,assets/exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/05_∞╜ö∞é¼φü¼_∞èñ∞┐╝φè╕_cossack_squat.png,exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/05_코사크_스쿼트_cossack_squat.png,exercise_images/local_downloads/cossack_squat.png,107916,330,330,slug
lateral_lunge,래터럴 런지,래터럴런지,assets/exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/06_δ₧ÿφä░δƒ┤_δƒ░∞ºÇ_lateral_lunge.png,exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/06_래터럴_런지_lateral_lunge.png,exercise_images/local_downloads/lateral_lunge.png,124279,330,330,slug
lunge,런지,런지,assets/exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/07_δƒ░∞ºÇ_lunge.png,exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/07_런지_lunge.png,exercise_images/local_downloads/lunge.png,130773,330,330,slug
walking_lunge,워킹 런지,워킹런지,assets/exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/08_∞¢îφé╣_δƒ░∞ºÇ_walking_lunge.png,exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/08_워킹_런지_walking_lunge.png,exercise_images/local_downloads/walking_lunge.png,127385,330,330,slug
reverse_lunge,리버스 런지,리버스런지,assets/exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/09_δª¼δ▓ä∞èñ_δƒ░∞ºÇ_reverse_lunge.png,exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/09_리버스_런지_reverse_lunge.png,exercise_images/local_downloads/reverse_lunge.png,132525,330,330,slug
dumbbell_step_up,덤벨 스텝업,덤벨스텝업,assets/exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/10_δìñδ▓¿_∞èñφà¥∞ùà_dumbbell_step_up.png,exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/10_덤벨_스텝업_dumbbell_step_up.png,exercise_images/local_downloads/dumbbell_step_up.png,128848,330,330,slug
box_step_up,박스 스텝업,박스스텝업,assets/exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/11_δ░ò∞èñ_∞èñφà¥∞ùà_box_step_up.png,exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/11_박스_스텝업_box_step_up.png,exercise_images/local_downloads/box_step_up.png,140138,330,330,slug
leg_press,레그 프레스,레그프레스,assets/exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/12_δáêΩ╖╕_φöäδáê∞èñ_leg_press.png,exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/12_레그_프레스_leg_press.png,exercise_images/local_downloads/leg_press.png,129698,330,330,slug
leg_extension,레그 익스텐션,레그익스텐션,assets/exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/13_δáêΩ╖╕_∞¥╡∞èñφàÉ∞àÿ_leg_extension.png,exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/13_레그_익스텐션_leg_extension.png,exercise_images/local_downloads/leg_extension.png,143613,330,330,slug
single_leg_leg_extension,싱글 레그 레그 익스텐션,싱글레그레그익스텐션,assets/exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/14_∞ï▒Ω╕Ç_δáêΩ╖╕_δáêΩ╖╕_∞¥╡∞èñφàÉ∞àÿ_single_leg_leg_extension.png,exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/14_싱글_레그_레그_익스텐션_single_leg_leg_extension.png,exercise_images/local_downloads/single_leg_leg_extension.png,121058,330,330,slug
leg_curl,레그 컬,레그컬,assets/exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/15_δáêΩ╖╕_∞╗¼_leg_curl.png,exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/15_레그_컬_leg_curl.png,exercise_images/local_downloads/leg_curl.png,144189,330,330,slug
single_leg_leg_curl,싱글 레그 레그 컬,싱글레그레그컬,assets/exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/16_∞ï▒Ω╕Ç_δáêΩ╖╕_δáêΩ╖╕_∞╗¼_single_leg_leg_curl.png,exercise_images/local_downloads/previous_style/exercise_set_01_30_latest30_v2/16_싱글_레그_레그_컬_single_leg_leg_curl.png,exercise_images/local_downloads/single_leg_leg_curl.png,142046,330,330,slug
